Summary,Precip Type,Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Year,Month,Day,Hour
Overcast,rain,17.66111111,0.83,12.9122,294,14.7959,1012.41,2015,6,16,3
Overcast,rain,17.77777778,0.84,12.3648,311,9.9015,1012.74,2015,6,16,4
Overcast,rain,20.02777778,0.68,15.939,301,10.2557,1010.73,2015,6,19,16
Overcast,rain,17.16111111,0.75,14.4578,291,9.982,1011.77,2015,6,19,19
Overcast,rain,16.09444444,0.8,11.27,280,16.1,1012.64,2015,6,19,20
Overcast,rain,15.13333333,0.87,10.8997,287,15.1823,1012.81,2015,6,19,21
Overcast,rain,15.02777778,0.82,10.8353,292,16.1,1012.94,2015,6,19,22
Overcast,rain,15.51111111,0.78,13.5884,301,16.1,1012.88,2015,6,19,23
Overcast,rain,15.42222222,0.75,15.6814,301,15.1823,1013.33,2015,6,20,0
Overcast,rain,14.90555556,0.76,13.9748,300,16.1,1013.36,2015,6,20,1
Overcast,rain,14.83888889,0.76,14.0392,309,16.1,1013.08,2015,6,20,2
Overcast,rain,16.03888889,0.59,20.1733,338,9.982,1013.77,2015,6,23,17
Overcast,rain,13.83888889,0.78,10.7226,349,9.982,1013.93,2015,6,23,19
Overcast,rain,13.81666667,0.81,6.6493,329,15.8263,1014.55,2015,6,23,20
Overcast,rain,13.95555556,0.79,10.5133,322,15.3111,1014.86,2015,6,23,21
Overcast,rain,14.26111111,0.69,13.9748,329,15.8263,1015.12,2015,6,23,22
Overcast,rain,12.73333333,0.84,17.5329,329,16.0517,1016.17,2015,6,23,23
Overcast,rain,12.91666667,0.84,16.5508,323,15.1823,1017.07,2015,6,24,0
Overcast,rain,12.71111111,0.87,13.7172,329,16.1,1016.95,2015,6,24,1
Overcast,rain,12.71111111,0.87,11.1573,318,15.8263,1016.95,2015,6,24,2
Overcast,rain,12.75,0.87,6.44,298,15.3111,1017.44,2015,6,24,3
Overcast,rain,12.73333333,0.9,10.8031,290,15.8263,1017.66,2015,6,24,4
Overcast,rain,12.80555556,0.9,10.9158,289,9.982,1018.32,2015,6,24,5
Overcast,rain,12.93888889,0.95,9.2092,310,10.3523,1018.63,2015,6,24,6
Overcast,rain,15.02777778,0.83,10.948,310,9.982,1018.62,2015,6,24,7
Overcast,rain,17.13888889,0.75,10.948,290,9.982,1018.66,2015,6,24,10
Overcast,rain,16.01666667,0.87,12.1716,282,9.982,1019.43,2015,6,24,11
Overcast,rain,15.94444444,0.88,10.1108,272,10.3523,1019.15,2015,6,24,12
Overcast,rain,14.97777778,0.87,12.4936,282,5.1359,1019.18,2015,6,24,13
Overcast,rain,12.96111111,0.9,15.7458,308,8.05,1020.12,2015,6,24,14
Overcast,rain,13.06666667,0.95,10.4328,290,9.4507,1020.36,2015,6,24,15
Overcast,rain,13.97777778,0.92,12.397,311,9.982,1020.33,2015,6,24,16
Overcast,rain,13.24444444,0.93,14.2002,260,8.05,1022.13,2015,6,24,23
Overcast,rain,12.73888889,0.91,5.3774,301,8.3398,1022.27,2015,6,25,0
Overcast,rain,12.17777778,0.93,6.0697,329,8.05,1022.32,2015,6,25,1
Overcast,rain,12.13333333,0.93,10.9963,319,8.05,1022.23,2015,6,25,2
Overcast,rain,12.12777778,0.93,6.1341,318,8.3398,1022.3,2015,6,25,3
Overcast,rain,12.09444444,0.93,8.0017,309,6.2951,1022.44,2015,6,25,4
Overcast,rain,18.88333333,0.65,10.8675,359,9.982,1021.81,2015,6,25,10
Overcast,rain,18.95555556,0.65,13.9748,322,9.982,1021.39,2015,6,25,11
Overcast,rain,17.33333333,0.67,12.6868,41,10.2557,1020.37,2015,6,25,17
Overcast,rain,16.34444444,0.76,8.7262,41,10.5777,1020.21,2015,6,25,18
Overcast,rain,15.07222222,0.86,7.9212,22,10.2557,1020.02,2015,6,25,19
Overcast,rain,14.42222222,0.87,6.1502,30,10.2557,1020.32,2015,6,25,20
Overcast,rain,14.41666667,0.87,5.9248,0,10.2235,1020.09,2015,6,25,21
Overcast,rain,13.80555556,0.93,6.279,301,10.2557,1019.86,2015,6,25,22
Overcast,rain,13.78333333,0.9,10.5777,321,10.2557,1019.75,2015,6,25,23
Overcast,rain,13.30555556,0.87,10.8675,330,8.6457,1018.09,2015,6,26,3
Overcast,rain,15.96666667,0.73,16.3898,341,10.5777,1017.92,2015,6,26,6
Clear,rain,12.64444444,0.93,3.22,350,16.1,1016.64,2015,6,27,1
Overcast,rain,19.00555556,0.72,11.4149,290,16.1,1014.52,2015,6,27,20
Overcast,rain,19.08888889,0.71,10.4006,301,10.2235,1014.65,2015,6,27,21
Overcast,rain,18.28888889,0.78,11.27,290,16.1,1014.53,2015,6,27,22
Overcast,rain,17.77777778,0.81,11.2378,281,16.1,1014.42,2015,6,27,23
Overcast,rain,17.41111111,0.84,6.2146,277,15.1823,1014.15,2015,6,28,0
Overcast,rain,16.17777778,0.87,6.6332,282,16.1,1013.84,2015,6,28,1
Overcast,rain,15.61666667,0.87,6.4722,282,15.1823,1013.75,2015,6,28,2
Overcast,rain,15.86666667,0.9,6.0858,295,10.2235,1013.79,2015,6,28,3
Clear,rain,14.94444444,0.82,6.4078,129,14.9569,1020.67,2015,6,3,3
Clear,rain,15.95555556,0.87,3.22,100,15.8263,1020.82,2015,6,3,4
Clear,rain,22.76666667,0.65,4.2343,143,15.5204,1021.33,2015,6,3,6
Clear,rain,18.8,0.7,14.1197,341,16.1,1021.76,2015,6,5,20
Clear,rain,17.87222222,0.74,9.66,339,15.5526,1022.28,2015,6,5,21
Clear,rain,16.53333333,0.81,10.8836,330,16.1,1022.36,2015,6,5,22
Clear,rain,19.11666667,0.77,3.0751,100,15.1823,1022.91,2015,6,6,21
Clear,rain,18.82222222,0.81,2.9946,7,15.5204,1022.0,2015,6,7,21
Overcast,rain,20.99444444,0.78,14.2485,349,9.982,1014.64,2015,6,9,19
Overcast,rain,19.90555556,0.83,6.4883,305,15.8263,1016.08,2015,6,9,20
Overcast,rain,5.9,0.94,3.22,250,5.8765,1019.33,2015,2,28,23
Overcast,rain,6.0,0.94,2.9785,273,6.1502,1019.54,2015,3,1,0
Overcast,rain,5.994444444,0.94,3.1234,267,4.83,1019.1,2015,3,1,1
Overcast,rain,5.488888889,0.94,2.898,258,4.83,1018.48,2015,3,1,2
Foggy,rain,5.994444444,0.94,7.6153,170,3.0107,1017.97,2015,3,1,7
Overcast,rain,7.105555556,0.87,10.8997,189,4.8461,1017.76,2015,3,1,8
Overcast,rain,7.233333333,0.93,12.2521,195,4.7656,1017.37,2015,3,1,9
Overcast,rain,7.733333333,0.83,13.8782,200,6.0697,1017.38,2015,3,1,10
Overcast,rain,7.777777778,0.83,12.5258,201,6.118,1016.96,2015,3,1,11
Overcast,rain,7.827777778,0.83,14.0875,182,7.1323,1015.07,2015,3,1,13
Overcast,rain,7.805555556,0.83,16.1966,232,6.2307,1014.23,2015,3,1,15
Overcast,rain,7.222222222,0.79,15.4238,239,6.1985,1013.9,2015,3,1,16
Overcast,rain,7.2,0.8,12.2682,210,6.1985,1014.17,2015,3,1,17
Overcast,rain,6.15,0.81,10.465,204,6.7298,1014.14,2015,3,1,18
Overcast,rain,5.05,0.93,9.2575,209,6.118,1013.98,2015,3,1,19
Overcast,rain,4.444444444,0.93,10.9158,189,5.9731,1014.14,2015,3,1,22
Clear,snow,-0.066666667,0.85,3.3649,326,8.05,1028.9,2015,3,10,1
Overcast,rain,7.094444444,0.7,6.279,173,8.1305,1023.09,2015,3,10,20
Overcast,rain,7.188888889,0.71,10.5938,191,8.4203,1022.88,2015,3,10,21
Overcast,rain,11.02222222,0.5,14.7154,319,6.2951,1015.3,2015,3,11,17
Overcast,rain,9.883333333,0.51,16.9533,314,7.2128,1015.76,2015,3,11,18
Overcast,rain,6.533333333,0.71,20.3826,320,11.9784,1017.23,2015,3,12,1
Overcast,rain,7.044444444,0.72,17.5812,338,11.9784,1017.14,2015,3,12,2
Overcast,rain,6.416666667,0.77,19.6742,331,8.4203,1017.28,2015,3,12,3
Overcast,rain,4.983333333,0.86,20.6885,311,5.2164,1018.23,2015,3,12,7
Overcast,rain,5.027777778,0.92,20.7368,312,6.2951,1018.41,2015,3,12,8
Overcast,rain,6.094444444,0.86,20.608,322,6.2951,1018.13,2015,3,12,10
Overcast,rain,7.083333333,0.86,17.9193,312,6.2951,1017.76,2015,3,12,11
Overcast,rain,5.005555556,0.87,20.769,332,8.4203,1018.04,2015,3,12,18
Overcast,rain,4.977777778,0.86,17.2753,348,8.1305,1018.26,2015,3,12,19
Overcast,rain,5.0,0.88,14.9247,339,8.1305,1018.49,2015,3,12,20
Overcast,rain,4.911111111,0.89,13.8621,323,8.4203,1018.39,2015,3,12,21
Overcast,rain,4.927777778,0.86,17.5651,339,8.1305,1018.3,2015,3,12,22
Overcast,rain,4.422222222,0.88,17.7905,330,8.1305,1018.07,2015,3,12,23
Overcast,rain,3.955555556,0.92,16.9533,321,6.8425,1017.93,2015,3,13,0
Overcast,rain,3.866666667,0.89,20.0606,310,6.1663,1017.7,2015,3,13,1
Overcast,rain,3.844444444,0.89,20.2377,320,6.118,1017.41,2015,3,13,2
Overcast,rain,3.4,0.92,17.0499,321,6.6976,1017.45,2015,3,13,3
Overcast,rain,3.844444444,0.89,17.2914,320,6.1663,1017.49,2015,3,13,4
Overcast,rain,3.844444444,0.92,15.6331,330,6.1663,1017.39,2015,3,13,5
Overcast,rain,3.85,0.93,12.397,322,6.3756,1017.45,2015,3,13,6
Overcast,rain,4.933333333,0.87,14.0231,330,6.1663,1017.59,2015,3,13,7
Overcast,rain,4.983333333,0.93,11.0446,339,6.1663,1017.86,2015,3,13,8
Overcast,rain,5.877777778,0.88,11.0607,339,6.0536,1017.89,2015,3,13,9
Overcast,rain,7.111111111,0.8,11.1895,358,6.1985,1017.96,2015,3,13,10
Overcast,rain,7.666666667,0.83,9.7244,340,6.1985,1017.87,2015,3,13,11
Overcast,rain,7.194444444,0.81,8.7262,349,7.1001,1017.79,2015,3,13,12
Overcast,rain,7.733333333,0.83,11.2056,340,7.1323,1017.64,2015,3,13,13
Overcast,rain,5.488888889,0.83,6.0375,27,7.2128,1019.27,2015,3,13,23
Overcast,rain,4.916666667,0.9,5.635,357,7.084,1019.44,2015,3,14,0
Overcast,rain,4.955555556,0.89,3.22,325,7.2128,1019.53,2015,3,14,1
Overcast,rain,4.444444444,0.91,5.957,341,6.2951,1019.43,2015,3,14,2
Overcast,rain,4.411111111,0.92,3.0751,346,6.4883,1019.84,2015,3,14,3
Overcast,rain,7.288888889,0.73,7.5831,209,9.982,1022.89,2015,3,14,13
Overcast,rain,6.388888889,0.91,4.1377,230,9.8049,1024.25,2015,3,14,15
Overcast,rain,6.205555556,0.86,8.05,140,7.2128,1025.39,2015,3,14,17
Foggy,rain,2.35,0.93,3.5742,60,0.1771,1029.19,2015,3,15,3
Foggy,rain,2.127777778,0.93,4.8461,33,0.2898,1029.92,2015,3,15,5
Clear,rain,5.8,0.73,15.4399,138,14.0875,1034.76,2015,3,17,0
Clear,rain,5.344444444,0.74,13.6528,119,14.8603,1034.6,2015,3,17,1
Clear,rain,5.316666667,0.71,13.8138,109,14.812,1034.19,2015,3,17,2
Clear,rain,4.961111111,0.77,10.4167,95,14.0875,1033.93,2015,3,17,3
Clear,rain,2.216666667,0.92,7.7441,51,14.812,1034.21,2015,3,17,4
Clear,rain,2.194444444,0.86,7.9695,61,8.05,1034.39,2015,3,17,5
Clear,rain,5.955555556,0.76,6.2146,303,12.2521,1027.85,2015,3,17,20
Clear,rain,3.855555556,0.84,6.1824,326,12.2521,1027.48,2015,3,17,22
Clear,rain,1.944444444,0.79,11.0446,119,15.1823,1027.7,2015,3,18,4
Clear,rain,8.733333333,0.47,12.7351,118,16.1,1028.41,2015,3,18,8
Clear,rain,3.905555556,0.61,9.2897,10,16.1,1024.9,2015,3,18,19
Clear,rain,0.983333333,0.71,13.3308,9,14.3934,1023.02,2015,3,19,3
Overcast,rain,12.17777778,0.72,15.8746,202,15.8263,1007.65,2015,3,2,14
Overcast,rain,9.905555556,0.87,14.5383,242,4.2021,1008.24,2015,3,2,16
Overcast,rain,8.866666667,0.93,12.3809,221,4.2987,1008.44,2015,3,2,17
Overcast,rain,8.9,0.93,9.2414,218,4.2665,1009.26,2015,3,2,18
Overcast,rain,8.772222222,0.89,13.9909,252,4.5724,1009.89,2015,3,2,19
Overcast,rain,8.727777778,0.89,11.3183,299,8.4203,1010.34,2015,3,2,20
Overcast,rain,8.211111111,0.85,15.4721,302,9.8532,1011.39,2015,3,2,21
Overcast,rain,7.661111111,0.8,14.2002,318,10.2557,1011.58,2015,3,2,22
Clear,rain,7.361111111,0.54,4.2665,123,15.5526,1027.01,2015,3,20,9
Clear,rain,5.988888889,0.43,4.2504,180,15.1823,1024.21,2015,3,20,18
Clear,rain,3.822222222,0.57,7.8246,190,16.1,1024.38,2015,3,20,19
Clear,rain,3.661111111,0.6,3.22,190,16.1,1024.49,2015,3,20,20
Clear,rain,2.638888889,0.62,2.8658,155,15.1823,1024.5,2015,3,20,21
Clear,rain,1.561111111,0.67,6.3273,180,16.1,1024.29,2015,3,20,22
Clear,rain,1.538888889,0.72,6.3273,199,16.1,1023.89,2015,3,20,23
Clear,rain,1.25,0.69,10.2074,204,10.2235,1023.73,2015,3,21,0
Clear,rain,0.4,0.72,6.118,189,16.1,1023.2,2015,3,21,1
Clear,snow,-0.177777778,0.75,6.1341,189,16.1,1022.69,2015,3,21,2
Clear,snow,-0.394444444,0.79,5.8282,195,15.1823,1022.24,2015,3,21,3
Clear,snow,-1.25,0.81,9.0643,170,16.0517,1021.98,2015,3,21,4
Clear,rain,6.0,0.51,10.3845,154,14.9569,1015.82,2015,3,21,21
Clear,rain,3.794444444,0.58,10.7548,141,15.8263,1015.77,2015,3,21,22
Clear,rain,2.822222222,0.62,10.8675,152,15.8263,1015.48,2015,3,21,23
Clear,rain,2.988888889,0.63,6.2307,171,14.9569,1015.84,2015,3,22,0
Clear,rain,0.555555556,0.78,6.1663,150,15.8263,1015.87,2015,3,22,1
Clear,rain,1.483333333,0.7,10.6904,141,15.8263,1015.51,2015,3,22,2
Clear,rain,1.355555556,0.72,5.6189,140,14.9569,1015.67,2015,3,22,3
Clear,snow,-0.094444444,0.82,4.6046,160,15.8263,1015.81,2015,3,22,4
Overcast,rain,12.26666667,0.47,7.5187,347,10.2557,1017.98,2015,3,22,10
Overcast,rain,12.31666667,0.47,7.4865,38,10.2557,1017.98,2015,3,22,11
Overcast,rain,12.53333333,0.46,8.7906,37,10.5777,1017.54,2015,3,22,12
Overcast,rain,12.28888889,0.5,9.499,23,9.982,1017.3,2015,3,22,13
Overcast,rain,12.33333333,0.51,7.9534,3,10.2557,1017.19,2015,3,22,14
Overcast,rain,12.29444444,0.5,9.3219,357,10.5777,1017.14,2015,3,22,15
Overcast,rain,12.19444444,0.51,9.0804,356,10.2557,1017.04,2015,3,22,16
Overcast,rain,11.03888889,0.54,12.719,13,10.2074,1017.74,2015,3,22,17
Overcast,rain,9.966666667,0.52,19.3361,21,9.982,1018.07,2015,3,22,18
Overcast,rain,8.788888889,0.55,16.8406,22,15.1823,1018.56,2015,3,22,19
Clear,rain,12.21666667,0.43,10.3845,51,8.4203,1018.0,2015,3,23,16
Clear,rain,9.972222222,0.5,9.0482,52,7.4543,1017.99,2015,3,23,17
Clear,rain,7.977777778,0.57,8.1144,53,8.0017,1017.95,2015,3,23,18
Clear,rain,7.527777778,0.59,9.1931,71,8.1305,1018.3,2015,3,23,19
Clear,rain,7.405555556,0.57,10.465,80,8.1305,1018.31,2015,3,23,20
Clear,rain,5.861111111,0.67,12.6868,134,8.4203,1018.54,2015,3,23,21
Clear,rain,5.783333333,0.69,13.4596,149,8.1305,1018.68,2015,3,23,22
Clear,rain,4.283333333,0.77,13.7172,159,8.1305,1018.48,2015,3,23,23
Clear,rain,3.738888889,0.77,13.1215,151,9.982,1018.45,2015,3,24,0
Clear,rain,2.2,0.85,14.2324,131,9.982,1018.26,2015,3,24,1
Clear,rain,2.177777778,0.85,13.7333,140,9.9015,1017.87,2015,3,24,2
Clear,rain,2.294444444,0.84,13.5401,139,9.9015,1017.53,2015,3,24,3
Clear,rain,2.644444444,0.83,15.3111,140,8.0017,1017.1,2015,3,24,4
Clear,rain,2.133333333,0.85,12.6385,131,6.0697,1017.56,2015,3,24,5
Clear,rain,3.7,0.79,13.6367,129,7.5509,1017.68,2015,3,24,6
Overcast,rain,7.066666667,0.8,19.7869,140,9.9015,1013.19,2015,3,25,4
Clear,rain,7.266666667,0.87,5.6833,50,14.9569,1006.95,2015,3,27,3
Overcast,rain,8.838888889,0.63,11.2056,349,15.8263,1013.96,2015,3,28,20
Overcast,rain,8.411111111,0.67,10.6421,321,14.9569,1013.85,2015,3,28,21
Overcast,rain,8.288888889,0.68,11.4149,328,15.8263,1013.72,2015,3,28,22
Overcast,rain,7.733333333,0.71,11.4632,302,16.0517,1013.44,2015,3,28,23
Overcast,rain,7.716666667,0.7,6.8586,306,14.3934,1013.25,2015,3,29,0
Overcast,rain,7.083333333,0.73,6.6171,308,15.134,1012.96,2015,3,29,1
Overcast,rain,6.533333333,0.73,11.0768,300,14.9086,1012.75,2015,3,29,2
Overcast,rain,7.15,0.76,17.4202,300,10.2557,1012.55,2015,3,2,23
Overcast,rain,6.533333333,0.8,13.7172,314,14.3934,1013.38,2015,3,3,0
Clear,rain,2.222222222,0.64,9.3541,278,16.1,1025.8,2015,3,3,19
Clear,rain,2.011111111,0.68,5.3613,205,15.1501,1026.39,2015,3,3,21
Clear,rain,1.533333333,0.7,11.0285,172,15.9229,1026.67,2015,3,3,22
Overcast,rain,7.827777778,0.72,14.007,180,15.1823,1006.78,2015,3,29,23
Overcast,rain,7.222222222,0.71,13.8782,161,15.134,1003.06,2015,3,30,4
Overcast,rain,7.733333333,0.69,14.4739,160,11.9784,1002.94,2015,3,30,5
Overcast,rain,7.733333333,0.69,14.6671,163,9.1931,1003.0,2015,3,30,6
Overcast,rain,7.827777778,0.76,11.0768,181,8.1305,1002.85,2015,3,30,7
Overcast,rain,7.944444444,0.82,14.007,181,8.372,1003.01,2015,3,30,8
Overcast,rain,10.09444444,0.77,15.7297,187,9.7566,1002.81,2015,3,30,9
Overcast,rain,12.99444444,0.76,13.1376,295,4.3309,1001.05,2015,3,30,15
Overcast,rain,11.01666667,0.78,20.1089,320,7.2128,1003.05,2015,3,30,16
Overcast,rain,8.961111111,0.93,15.1018,338,10.2557,1002.85,2015,3,30,17
Overcast,rain,8.988888889,0.9,8.1144,314,9.6278,1004.31,2015,3,30,18
Clear,rain,3.233333333,0.83,15.3755,272,15.1823,1011.85,2015,3,31,3
Overcast,rain,12.35,0.57,12.6546,164,15.5043,999.77,2015,3,31,17
Overcast,rain,11.46111111,0.7,3.8801,257,9.8371,1000.54,2015,3,31,18
Overcast,rain,10.22222222,0.82,13.6689,35,9.982,1002.63,2015,3,31,19
Overcast,rain,10.02222222,0.89,20.3665,340,8.4203,1004.84,2015,3,31,20
Overcast,rain,9.622222222,0.92,9.821,259,8.6457,1004.0,2015,3,31,21
Clear,rain,0.538888889,0.78,6.601,202,16.0517,1026.68,2015,3,3,23
Clear,rain,0.044444444,0.79,5.8443,145,15.1823,1026.95,2015,3,4,0
Clear,rain,0.011111111,0.78,6.6493,181,16.1,1026.37,2015,3,4,1
Overcast,rain,8.838888889,0.58,5.3291,23,10.2557,1022.63,2015,3,4,16
Overcast,rain,7.177777778,0.64,15.9551,17,10.2235,1023.32,2015,3,4,18
Overcast,rain,6.083333333,0.69,15.4721,359,16.1,1023.97,2015,3,4,19
Overcast,rain,6.016666667,0.69,14.1841,0,16.1,1024.18,2015,3,4,20
Overcast,rain,5.438888889,0.73,16.7923,1,16.1,1024.01,2015,3,4,22
Overcast,rain,4.905555556,0.73,19.8674,1,16.1,1024.1,2015,3,4,23
Overcast,rain,4.4,0.79,16.1966,27,15.1823,1024.39,2015,3,5,0
Overcast,rain,4.372222222,0.68,20.2538,29,16.1,1024.49,2015,3,5,1
Overcast,rain,3.838888889,0.65,17.1143,30,16.1,1024.5,2015,3,5,2
Overcast,rain,3.283333333,0.68,20.2699,20,16.0517,1024.73,2015,3,5,5
Overcast,rain,5.033333333,0.59,20.0445,21,15.1823,1025.43,2015,3,5,18
Overcast,rain,4.422222222,0.62,20.4148,30,16.1,1025.19,2015,3,5,20
Overcast,rain,4.366666667,0.63,19.2395,29,15.1823,1025.99,2015,3,5,21
Clear,rain,2.105555556,0.67,20.0284,21,16.1,1032.93,2015,3,6,22
Clear,rain,1.522222222,0.65,19.9157,20,16.1,1033.11,2015,3,6,23
Clear,rain,0.461111111,0.7,13.7977,20,15.1823,1033.4,2015,3,7,0
Clear,snow,-0.094444444,0.72,14.0231,10,16.0517,1033.13,2015,3,7,1
Clear,snow,-0.066666667,0.72,20.1894,0,16.0517,1032.62,2015,3,7,2
Clear,snow,-0.727777778,0.76,16.1966,19,15.1501,1032.98,2015,3,7,3
Clear,snow,-1.227777778,0.78,13.6045,21,16.1,1033.55,2015,3,7,4
Clear,rain,3.855555556,0.58,8.9677,18,15.1823,1033.95,2015,3,7,18
Clear,rain,2.566666667,0.61,4.7012,19,16.1,1034.05,2015,3,7,19
Clear,rain,1.455555556,0.72,6.2468,359,15.8263,1034.16,2015,3,7,20
Clear,rain,0.433333333,0.76,4.5563,284,14.9569,1034.65,2015,3,7,21
Clear,rain,0.344444444,0.7,3.1556,28,15.9229,1034.45,2015,3,7,22
Clear,snow,-1.977777778,0.87,3.22,307,10.1752,1033.98,2015,3,8,0
Clear,snow,-2.333333333,0.85,3.22,20,8.1305,1033.95,2015,3,8,1
Clear,snow,-0.227777778,0.89,6.44,180,8.05,1031.62,2015,3,8,23
Clear,snow,-0.661111111,0.89,5.9409,181,7.5509,1031.65,2015,3,9,0
Clear,snow,-1.25,0.86,3.059,233,7.1645,1031.5,2015,3,9,1
Clear,snow,-1.716666667,0.9,2.9624,330,6.7298,1031.15,2015,3,9,3
Clear,rain,3.8,0.7,6.5205,320,14.8603,1028.74,2015,3,9,20
Overcast,rain,11.01666667,0.7,3.2039,141,16.0517,1014.51,2015,5,1,1
Overcast,rain,10.92222222,0.72,6.2951,160,16.0517,1014.21,2015,5,1,2
Overcast,rain,19.97222222,0.45,20.3826,230,10.2557,1011.76,2015,5,1,11
Overcast,rain,20.08888889,0.43,20.2055,235,10.5777,1011.53,2015,5,1,12
Overcast,rain,17.24444444,0.52,9.8854,240,10.2557,1010.23,2015,5,1,17
Overcast,rain,17.08333333,0.53,11.9301,251,10.5777,1010.31,2015,5,1,18
Overcast,rain,15.05,0.67,9.7083,212,10.2557,1010.14,2015,5,1,19
Overcast,rain,15.53333333,0.65,14.1358,219,16.1,1010.12,2015,5,1,20
Overcast,rain,14.08333333,0.8,16.1805,203,15.5526,1009.92,2015,5,1,21
Clear,rain,12.30555556,0.86,8.1788,330,8.05,1018.6,2015,5,10,2
Clear,rain,12.56666667,0.62,11.0446,21,16.1,1026.63,2015,5,11,20
Clear,rain,11.44444444,0.66,10.0303,28,15.5526,1026.62,2015,5,11,21
Clear,rain,11.37222222,0.7,6.44,40,16.1,1026.95,2015,5,11,22
Clear,rain,10.76666667,0.7,10.8997,40,16.1,1027.15,2015,5,11,23
Clear,rain,10.57222222,0.73,10.0786,47,15.5526,1026.98,2015,5,12,0
Clear,rain,9.1,0.78,6.2307,29,16.1,1027.07,2015,5,12,1
Clear,rain,9.077777778,0.78,10.8675,30,16.1,1027.07,2015,5,12,2
Overcast,rain,13.17777778,0.75,10.5455,140,16.1,1020.8,2015,5,12,23
Overcast,rain,12.95,0.75,9.5795,143,15.7297,1020.43,2015,5,13,0
Overcast,rain,13.13333333,0.73,10.8997,170,16.1,1019.89,2015,5,13,1
Overcast,rain,12.55,0.73,11.0768,169,16.1,1019.4,2015,5,13,2
Overcast,rain,19.45555556,0.66,4.4919,219,15.5526,1012.26,2015,5,13,21
Overcast,rain,18.28888889,0.74,5.4096,167,15.8263,1011.65,2015,5,13,22
Overcast,rain,15.43888889,0.93,5.7799,350,7.4865,1009.91,2015,5,14,1
Overcast,rain,14.88333333,0.93,6.44,120,15.7297,1007.94,2015,5,14,2
Overcast,rain,16.06666667,0.93,8.9194,201,9.982,1008.84,2015,5,14,6
Overcast,rain,13.75,0.78,8.05,50,9.982,1013.36,2015,5,15,8
Overcast,rain,13.88888889,0.74,10.6582,41,10.2235,1014.01,2015,5,15,9
Overcast,rain,14.86111111,0.73,12.1555,31,10.2557,1014.43,2015,5,15,10
Overcast,rain,14.97777778,0.72,8.0983,52,10.2557,1014.39,2015,5,15,11
Overcast,rain,17.48888889,0.66,11.1251,67,10.5777,1013.67,2015,5,15,12
Overcast,rain,17.13333333,0.63,12.4292,2,10.2557,1014.14,2015,5,15,14
Overcast,rain,16.11111111,0.72,11.8657,9,10.5777,1014.29,2015,5,15,15
Overcast,rain,15.05,0.86,7.5992,1,8.4203,1015.09,2015,5,15,16
Overcast,rain,13.98333333,0.89,9.3863,10,10.2557,1014.91,2015,5,15,17
Overcast,rain,13.93333333,0.9,3.7835,8,10.5777,1015.18,2015,5,15,18
Overcast,rain,13.31111111,0.93,3.0751,350,7.4865,1016.24,2015,5,15,20
Overcast,rain,13.27777778,0.93,3.4615,13,8.7745,1016.93,2015,5,15,21
Overcast,rain,13.86666667,0.78,10.6582,18,9.982,1019.85,2015,5,16,7
Overcast,rain,14.88333333,0.78,12.0106,339,9.982,1020.35,2015,5,16,8
Overcast,rain,14.29444444,0.8,9.4024,343,10.5455,1020.8,2015,5,16,9
Overcast,rain,13.98333333,0.82,12.1716,339,10.2557,1021.02,2015,5,16,10
Clear,rain,11.04444444,0.86,6.2468,251,16.1,1021.23,2015,5,17,23
Clear,rain,11.08888889,0.87,3.0751,297,15.1823,1021.16,2015,5,18,0
Clear,rain,9.933333333,0.89,8.05,320,16.1,1020.82,2015,5,18,1
Clear,rain,8.822222222,0.89,6.4722,282,16.1,1020.52,2015,5,18,2
Clear,rain,17.27777778,0.53,10.5455,90,15.5526,1012.35,2015,5,18,21
Clear,rain,16.43888889,0.55,10.7709,101,16.1,1012.0,2015,5,18,22
Clear,rain,15.91111111,0.59,10.7548,101,16.1,1011.7,2015,5,18,23
Clear,rain,15.26666667,0.58,10.2879,99,15.5526,1011.52,2015,5,19,0
Clear,rain,14.16666667,0.62,6.279,91,16.1,1010.91,2015,5,19,1
Clear,rain,11.5,0.75,2.9624,15,16.1,1010.5,2015,5,19,2
Clear,rain,13.71111111,0.73,10.8997,120,16.1,1010.11,2015,5,19,4
Clear,rain,16.97777778,0.64,4.8783,122,16.1,1010.11,2015,5,19,5
Overcast,rain,18.32777778,0.74,10.3845,76,7.6314,1010.21,2015,5,19,21
Overcast,rain,13.88888889,0.8,16.8406,180,16.1,1009.13,2015,5,1,22
Overcast,rain,14.4,0.75,16.8567,190,16.1,1008.83,2015,5,1,23
Overcast,rain,14.56666667,0.76,13.9748,194,15.5526,1008.2,2015,5,2,0
Overcast,rain,14.46666667,0.77,16.8406,200,16.1,1007.74,2015,5,2,1
Overcast,rain,13.84444444,0.8,16.8245,191,15.8263,1007.44,2015,5,2,2
Overcast,rain,12.73333333,0.9,20.0284,210,8.05,1007.73,2015,5,2,4
Overcast,rain,13.84444444,0.93,17.0821,212,7.084,1007.98,2015,5,2,8
Overcast,rain,13.87222222,0.94,16.5508,245,9.982,1008.2,2015,5,2,9
Overcast,rain,15.02222222,0.87,15.6331,261,9.982,1008.29,2015,5,2,10
Overcast,rain,18.38333333,0.73,14.7315,198,14.9086,1010.16,2015,5,19,22
Overcast,rain,17.22777778,0.84,20.2216,82,15.8263,1010.27,2015,5,19,23
